hunk_id,group,path,old_start,old_count,new_start,new_count,claim,evidence,disposition,legacy_review,az_review
Code/Editor/Controls/TimelineCtrl.cpp#1,consumers,Code/Editor/Controls/TimelineCtrl.cpp,82,1,82,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/TimelineCtrl.cpp#2,consumers,Code/Editor/Controls/TimelineCtrl.cpp,88,1,88,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/TimelineCtrl.cpp#3,consumers,Code/Editor/Controls/TimelineCtrl.cpp,171,2,171,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/TimelineCtrl.cpp#4,consumers,Code/Editor/Controls/TimelineCtrl.cpp,418,2,418,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#1,consumers,Code/Editor/Controls/WndGridHelper.h,13,1,13,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#2,consumers,Code/Editor/Controls/WndGridHelper.h,46,1,46,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#3,consumers,Code/Editor/Controls/WndGridHelper.h,48,3,48,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#4,consumers,Code/Editor/Controls/WndGridHelper.h,54,1,54,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#5,consumers,Code/Editor/Controls/WndGridHelper.h,56,2,56,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#6,consumers,Code/Editor/Controls/WndGridHelper.h,61,1,61,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#7,consumers,Code/Editor/Controls/WndGridHelper.h,63,1,63,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#8,consumers,Code/Editor/Controls/WndGridHelper.h,65,1,65,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#9,consumers,Code/Editor/Controls/WndGridHelper.h,67,1,67,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/Controls/WndGridHelper.h#10,consumers,Code/Editor/Controls/WndGridHelper.h,98,4,97,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/CryEditDoc.cpp#1,consumers,Code/Editor/CryEditDoc.cpp,24,1,23,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/CryEditDoc.cpp#2,consumers,Code/Editor/CryEditDoc.cpp,349,2,348,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/CryEditDoc.cpp#3,consumers,Code/Editor/CryEditDoc.cpp,373,1,372,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/CryEditDoc.cpp#4,consumers,Code/Editor/CryEditDoc.cpp,398,2,397,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorDefs.h#1,consumers,Code/Editor/EditorDefs.h,24,1,24,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorDefs.h#2,consumers,Code/Editor/EditorDefs.h,75,2,75,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorDefs.h#3,consumers,Code/Editor/EditorDefs.h,78,2,76,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#1,consumers,Code/Editor/EditorViewportWidget.cpp,23,0,24,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#2,consumers,Code/Editor/EditorViewportWidget.cpp,63,1,65,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#3,consumers,Code/Editor/EditorViewportWidget.cpp,473,1,475,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#4,consumers,Code/Editor/EditorViewportWidget.cpp,476,1,480,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#5,consumers,Code/Editor/EditorViewportWidget.cpp,526,1,531,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#6,consumers,Code/Editor/EditorViewportWidget.cpp,693,1,698,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#7,consumers,Code/Editor/EditorViewportWidget.cpp,696,2,703,4,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#8,consumers,Code/Editor/EditorViewportWidget.cpp,713,2,722,4,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#9,consumers,Code/Editor/EditorViewportWidget.cpp,728,1,739,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#10,consumers,Code/Editor/EditorViewportWidget.cpp,730,1,742,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#11,consumers,Code/Editor/EditorViewportWidget.cpp,927,1,940,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#12,consumers,Code/Editor/EditorViewportWidget.cpp,940,1,955,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#13,consumers,Code/Editor/EditorViewportWidget.cpp,956,1,973,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#14,consumers,Code/Editor/EditorViewportWidget.cpp,977,1,996,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#15,consumers,Code/Editor/EditorViewportWidget.cpp,1085,1,1106,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#16,consumers,Code/Editor/EditorViewportWidget.cpp,1100,1,1123,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#17,consumers,Code/Editor/EditorViewportWidget.cpp,1214,1,1238,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#18,consumers,Code/Editor/EditorViewportWidget.cpp,1223,1,1248,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#19,consumers,Code/Editor/EditorViewportWidget.cpp,1225,1,1250,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#20,consumers,Code/Editor/EditorViewportWidget.cpp,1228,1,1253,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#21,consumers,Code/Editor/EditorViewportWidget.cpp,1231,2,1256,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#22,consumers,Code/Editor/EditorViewportWidget.cpp,1238,1,1263,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#23,consumers,Code/Editor/EditorViewportWidget.cpp,1240,1,1265,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#24,consumers,Code/Editor/EditorViewportWidget.cpp,1244,1,1269,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#25,consumers,Code/Editor/EditorViewportWidget.cpp,1260,1,1285,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#26,consumers,Code/Editor/EditorViewportWidget.cpp,1262,1,1287,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#27,consumers,Code/Editor/EditorViewportWidget.cpp,1264,1,1289,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#28,consumers,Code/Editor/EditorViewportWidget.cpp,1267,1,1292,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#29,consumers,Code/Editor/EditorViewportWidget.cpp,1273,1,1298,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#30,consumers,Code/Editor/EditorViewportWidget.cpp,1281,1,1306,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#31,consumers,Code/Editor/EditorViewportWidget.cpp,1286,1,1311,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#32,consumers,Code/Editor/EditorViewportWidget.cpp,1323,1,1348,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#33,consumers,Code/Editor/EditorViewportWidget.cpp,1327,1,1352,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#34,consumers,Code/Editor/EditorViewportWidget.cpp,1341,1,1366,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#35,consumers,Code/Editor/EditorViewportWidget.cpp,1344,1,1369,7,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#36,consumers,Code/Editor/EditorViewportWidget.cpp,1348,1,1379,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Editor/EditorViewportWidget.cpp#37,consumers,Code/Editor/EditorViewportWidget.cpp,1404,1,1435,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
